-
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,509,LUKE,56,A785591,,N,1Y 4M,,,,43,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,519,COSMO,67,A760235,,N,3Y,ON TX,,,28,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,521,JASMINE,56,A760241,,S,1Y 9M,,,,28,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,523,EGYPT,45,A786470,,F,1Y 7M,ON TX,,,18,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,524,SAGE,45.5,A786255,,F,1Y 1M,,,,28,,RED,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,530,*CALLIE,74,A786049,,S,3Y,ON TX,,,33,,GREEN,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,532,BRIXTON,80.99,A785939,,M,4Y,,,,35,,RED,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,534,CHLOE,44.25,A760238,,S,1Y 9M,,,,28,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,536,SAM,60,A786498,,M,1Y 1M,ON TX,,,22,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,602,ROMMEL,100,A787044,,N,2Y,,,,11,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,603,CUJO,51.5,A776941,,M,1Y 4M,QUARANTINE,,,8,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,606,MICKEY,44,A768990,,M,1Y 10M,,,,46,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,609,*DEWEY,55,A782770,,M,1Y 3M,,BER,,89,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,610,CLOUDY,31,A786985,,M,3Y,,,,12,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,612,BENTLEY,32,A787181,,N,2Y,QUARANTINE,,,8,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,613,COCO,74,A785142,12/12/2018,N,2Y,,BER,,13,,RED,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,614,BRUNO,66,A773947,09/13/2018,N,2Y,QUARANTINE,,BE1,223,APO HOLD,ORANGE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,624,*TOBY,61.5,A786638,,M,2Y,,,,19,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,625,BENTLEY,40,A787256,,N,2Y,,,,7,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,627,BUSTER CRIME,51.5,A787008,,N,5Y,LOCATE!,,,11,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,634,*ZORG,63,A786567,,M,2Y,,,,21,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,636,KING,91,A783120,,M,2Y,,,,21,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,A01,*ZELDA,54,A779596,10/26/2018,S,5Y,,,,136,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,A01,*LAULETTA,58,A779598,10/26/2018,S,5Y,,,,136,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,A03,*COLTON,72,A787052,,M,2Y,,,,11,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,D08,CHEWY,12,A784727,,M,2Y,,,,59,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,MULTIPURP,BELLA,59,A783280,,S,3Y,,,,11,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,P01,*CARLOTTA,44,A786892,,F,10M,,,,14,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,P02,*NIBS,40,A787291,01/14/2019,N,1Y,,,,7,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,P04,*RODERICK,47.5,A787222,,M,1Y 3M,,,,8,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,P06,BRUCE,48.99,A787295,,M,2Y,,,,7,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,P07,,51.75,A787187,,M,2Y,,,,8,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,S08,,55,A787320,,F,2Y,,,,6,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,S13,*GODRIC,61,A780216,,M,1Y 10M,,,,128,,ORANGE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,S13,SUNNY BOY,33,A782451,,M,7M,,,,94,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,TLAC - 001,LEE,68.5,A786127,,N,2Y,ON TX,,BE1,31,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,BR,4,*COPPER,46,A785380,,F,1Y 1M,,,,46,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,BR,15,FANNING,69,A779364,12/04/2018,N,1Y 3M,,,,140,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,BR,25,HAPPY,49,A782389,,N,2Y,,,,95,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,BR,211,RUSTY,49,A769565,,N,7Y,,,,275,,RED,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,BR,422,*TEMPLE,60,A787264,,F,3Y,,,,7,,GREEN,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,BR,615,DROGO,63,A779053,11/20/2018,N,2Y,,,,25,,RED,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO,618,JUNIOR,70.25,A780441,09/24/2018,N,2Y,,,BE3,48,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO,639,TINY,58.5,A742786,,F,3Y,,,BE3,48,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO MED,9,SHADOW,56.5,A747424,04/22/2017,N,3Y,,,,45,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO MED,20,MAC,63,A734785,10/31/2018,N,5Y,,,,118,DVM HOLD,ORANGE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO MED,316,STORMY,47.25,A776553,,F,1Y 2M,ON TX,,,96,,GREEN,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO MED,419,*LUZ,33,A787303,,F,8M,ON TX,,,7,DVM HOLD,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO MED,513,*PEGGY,51,A785827,,F,2Y,ON TX,,,38,,GREEN,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO MED,518,BERNIE,43,A787014,,M,9M,,,,11,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO MED,519,HAZEL,61,A760237,,F,1Y 9M,ON TX,,,28,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO MED,520,JAX,50,A785997,,F,3Y,,,,34,,GREEN,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO MED,535,TRAP,42,A784604,,N,3Y,ON TX,,,20,,GREEN,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO MED,A02,SAINT,61,A780547,11/25/2018,N,1Y,,,,4,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO MED,MULTIPURP,*ARCHIE,41,A786637,,M,2Y,ON TX,,,13,,GREEN,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO MED,MULTIPURP,*RALPH,54,A787054,,N,4Y,,,,11,DVM HOLD,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO OTHER,32,*JENGA,52,A786731,,S,7Y,,,,17,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO OTHER,43,ALI,45.3,A786203,,M,1Y 1M,,,,29,,ORANGE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO OTHER,307,MAX,67,A765251,,N,9Y,,,BE3,355,,RED,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO OTHER,324,DREAM,48,A781970,10/27/2018,S,9M,,,,1,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,NO OTHER,420,,20,A787420,,M,3M,,,,5,,,1
